"","logFC","logCPM","PValue"
"ALDOC",-0.56739077801077,4.18512336743219,0.0226612841493035
"ALG10",0.660636681627081,4.38537641356993,0.0362762295066396
"ALG11",0.254491434397417,3.13294082350517,0.223734223738196
"ALG12",-0.484339437315311,4.32221109021054,0.0485462807685071
"ALG13",0.257034250269145,4.45263689979737,0.220783524923952
"ALG2",-0.0595080529487755,4.87766544036066,0.687740264622967
"ALG3",-0.430743309347215,4.91971763716498,0.129535324493255
"ALG5",0.13580042306102,3.87319279924493,0.630390351081239
"ALG6",0.540072513848612,3.5845622418697,0.0962632822644657
"ALG8",0.100796424969695,5.09718760148893,0.561415475467639
"ALG9",0.106021881991109,3.22417944545516,0.563684455820702
"ALK",0.12841528541135,1.598745676092,0.743055778376653
"ALKBH1",0.352395411541912,7.12005129955273,0.0656782225883415
"ALKBH2",-0.111249418614725,3.09175256298879,0.715919531967859
"ALKBH3",0.480821475523549,3.00201191003099,0.0728518137569961
"ALKBH4",-0.564343780957495,5.46611836880427,0.0432949864477627
"ALKBH5",-0.076670348309511,6.00773577783436,0.620415280903063
"ALKBH6",-0.343785089088127,4.2146115478031,0.149716402395499
"ALKBH7",-0.497266678403582,3.61086366934164,0.122175922095248
"ALKBH8",0.0253676956898838,5.0545998839434,0.910925667519248
"ALMS1",0.293091945843363,5.23838959477219,0.123933215565814
"ALOX15",-0.501982822061382,5.19488510098375,0.101047741919027
"ALOX5",-0.310977532082269,9.25559733564762,0.143059148254834
"ALOX5AP",-0.48682925835803,8.11602931338802,0.0445827593320075
"ALOXE3",-0.144886977202381,5.86150025869707,0.610020638018102
"ALPK1",0.217898983144213,5.86137843572657,0.378566994113387
"ALPK2",0.389285214557034,4.47710863156184,0.0726198226440461
"ALPL",-0.592144017377926,2.35952043643975,0.0711678082614935
"ALS2",0.38696753353063,4.32791199431121,0.124411034744884
"ALX4",0.201208651022752,1.8703435107198,0.421297802106763
"ALYREF",-0.227325496720027,5.51051857818339,0.365603666975376
"AMACR",0.0880021301798097,4.57652151679223,0.658554500886627
"AMBP",-0.0553924977953046,1.70013319339083,0.881442583526397
"AMBRA1",-0.263985398329086,6.89789206996402,0.108393798680168
"AMD1",0.370643033804803,6.35029032509778,0.0772731333747432
"AMDHD1",-0.498565638096479,1.80128559895841,0.182694872906782
"AMDHD2",-0.53293055251591,5.83098970161069,0.0386985020878654
"AMER1",-0.0964337514668224,4.15846530250036,0.689080376291005
"AMFR",0.10778782092097,7.24718817619713,0.430675650670884
"AMH",-0.3268929069317,1.8457185615895,0.43796436131997
"AMHR2",0.0108708211768333,4.86024115999956,0.922964669366682
"AMIGO1",-0.187048591045777,3.61578960152538,0.374678744146794
"AMIGO3",-0.409283190351773,1.99154242966692,0.210567852320643
"AMMECR1",0.472543384610368,1.64801679047299,0.221070849239013
"AMMECR1L",0.0533143844638909,6.43248867092498,0.672080674536771
"AMN1",0.220671486040538,3.18254338382452,0.307994407079461
"AMPD2",-0.183759285785671,7.55345628822877,0.327952634857783
"AMPD3",0.210466892226753,2.23065713884187,0.534684916716154
"AMZ2",-0.068193645025424,6.25217874315453,0.692621020982302
"ANAPC1",0.268480625734848,6.26436521124473,0.0833553392814238
"ANAPC11",0.166004699275029,2.6428768498679,0.4913096917007
"ANAPC15",-0.344255220773084,4.60201269688682,0.18945821712772
"ANAPC16",0.166127805149966,5.32069616340901,0.419198868550723
"ANAPC2",-0.36668420806775,6.17570554789167,0.111862343662036
"ANAPC4",0.342195324613239,5.80021799475664,0.0294136652509794
"ANAPC5",-0.0456822420623438,5.45466930979001,0.806280442974269
"ANAPC7",0.0367052973780768,6.54258833571091,0.798136526976949
"ANG",-0.205254835374074,1.76753598707903,0.465614693783473
"ANGEL1",-0.23764528866876,4.47134195668125,0.305347320811579
"ANGEL2",0.374835680452089,4.96430560143563,0.0944436930084942
"ANGPT4",0.26679421208311,2.554216735528,0.303142995369664
"ANGPTL1",0.347590942503317,1.72259140819334,0.245415187726873
"ANGPTL4",-0.845399074344489,2.00277940665123,0.0225600851829261
"ANGPTL6",0.0399122100230216,2.22678667627915,0.975859495447979
"ANHX",0.452778408719828,4.10152354373044,0.0304125785662994
