"","logFC","logCPM","PValue"
"ALDOC",0.124786841239754,3.75287429310128,0.702037858226637
"ALG1",0.133879756063875,3.2110932017881,0.656579600437072
"ALG10",-0.469296484085598,4.03088666673388,0.262088358121176
"ALG11",-0.136866352829956,3.38525207715057,0.679569485782693
"ALG12",0.503045968072694,3.6774742033397,0.0708629625139446
"ALG13",-0.079777403530961,2.39088482878011,0.878806353342666
"ALG14",-0.343421289834735,1.05257708822805,0.341497493902523
"ALG2",-0.30320189921474,3.79923365196888,0.233456626325055
"ALG3",0.231763386849467,4.33877517888773,0.490810099416879
"ALG5",-0.145613264866028,3.17823190457085,0.672588836272864
"ALG6",-0.924480634527681,2.86075911014081,0.0301746336549299
"ALG8",-0.43499893099876,4.16248996053213,0.0640100050621686
"ALG9",-0.198682113594259,3.16820507008285,0.503179462841872
"ALK",-1.22425540555192,1.3311807963493,0.119811772661294
"ALKBH1",-0.160387834853019,6.6494087635356,0.442596751454864
"ALKBH2",0.283935113740404,2.71272849592946,0.457335380222663
"ALKBH3",-0.0874225842806905,4.48625920271292,0.700270074286221
"ALKBH4",0.661790169144039,4.02437460026077,0.124670149929082
"ALKBH5",0.105254134444087,5.5666447375082,0.565038700026738
"ALKBH6",0.342091528132689,3.63773952045542,0.312741864158144
"ALKBH7",0.586999898743884,2.77348701181705,0.156273159058853
"ALKBH8",0.139957691017873,4.00849150677058,0.535589733793939
"ALMS1",-0.157280481676464,4.81451157427222,0.570475643831734
"ALOX12",0.19816681551467,0.525521210961124,0.81791384637635
"ALOX15",0.242944361526005,4.77764173144227,0.505510848415314
"ALOX5",0.186477077067504,8.64989234312836,0.452883286594839
"ALOX5AP",-0.0247151576084009,7.24635398657591,0.920367272456839
"ALOXE3",0.114902618813474,5.02334537894161,0.765603275621213
"ALPK1",-0.395578901802004,6.03606775335193,0.235212576814697
"ALPK2",0.251628359074051,5.33930038828127,0.309655006771775
"ALPK3",0.402413126615507,0.903260612522056,0.37204346351925
"ALPL",-0.357779889779662,1.95765887905501,0.313699686752393
"ALS2",-0.232877006419198,3.68545336482467,0.560702680730928
"ALYREF",0.176063617122988,5.11437589267334,0.54177512629032
"AMACR",0.136608571640269,4.29739652580425,0.576429897812236
"AMBP",-0.254075170346687,0.965723669499708,0.647600850015464
"AMBRA1",0.378204853269005,5.4487227425299,0.20929559691068
"AMD1",-0.568556241460564,5.92496328322391,0.0253625899621802
"AMDHD1",-0.0954747678954899,1.19139578064177,0.915449956098228
"AMDHD2",0.373817844786046,5.38232877751099,0.211644381336932
"AMER1",0.390094938877593,3.85567999159446,0.158305360215092
"AMFR",0.0489812723621044,6.7655319817309,0.781607993169757
"AMH",0.505605491543516,0.800468625930098,0.40932491282614
"AMHR2",-0.245273197129524,2.31285710314487,0.580176264305469
"AMIGO1",0.344170402167438,3.20088336131338,0.192101558647354
"AMIGO2",-0.524862254450275,0.441365130965854,0.364434920599723
"AMIGO3",0.330452905420644,2.74098514308032,0.403083039936822
"AMMECR1L",-0.267860074819364,5.8123817644515,0.267585710963639
"AMN1",-0.485244589118481,2.87811487798765,0.2114150755164
"AMOTL1",0.161595264590533,1.14755134095985,0.802708248477663
"AMPD2",0.161509394329601,7.12031883669438,0.471623668857295
"AMPD3",-0.201794922050186,3.85999387721576,0.567719532236989
"AMT",0.212839701336542,2.7903712255997,0.782956851766675
"AMY2B",0.159130115588683,2.15919721594234,0.705356710684006
"AMZ2",0.0728477337195852,4.99535448046138,0.824673870942371
"ANAPC1",-0.100791291467882,4.98769337027554,0.833223195542193
"ANAPC11",0.13517779419508,3.63014111643129,0.666078113029759
"ANAPC13",0.472954394495398,3.56680110690129,0.17420574744165
"ANAPC15",0.148884163960744,4.58952160892444,0.6347756329315
"ANAPC16",-0.0895741695334244,4.40883453162873,0.720811753685155
"ANAPC2",0.352766763808228,4.66561280334075,0.334535730508377
"ANAPC4",-0.232714327870254,5.15146944448421,0.252308103818919
"ANAPC5",0.0293482173601116,4.73376089599191,0.910626956550998
"ANAPC7",-0.183595096789398,6.12020852662555,0.299896043267172
"ANG",0.0218530054024639,3.75694455160343,0.958743291161708
"ANGEL1",0.455409148900155,3.95822051626745,0.0755888902783132
"ANGEL2",-0.338693455028018,3.96356261962629,0.295386915720327
"ANGPT4",0.188383243632377,4.9914650068673,0.612384604595859
"ANGPTL4",0.89182998665104,1.3703719029595,0.0549251898318875
"ANGPTL6",0.186226799314131,1.62077239927031,0.695088418100698
"ANHX",-0.133381424193772,2.7470863621405,0.67835350523817
"ANK1",-1.0970306682364,4.61496293018826,0.044873448137406
"ANK3",-0.0800444096658975,1.05741966079375,0.96751695038091
"ANKDD1A",-0.151299608649999,0.936614433589393,0.82456531934064
"ANKFY1",0.263228828648959,7.68553590580414,0.185331333287731
"ANKH",0.0469557764217156,5.7689338241528,0.830734504299799
"ANKHD1",-0.18213234684757,6.71785058240744,0.394363031314101
"ANKIB1",-0.111423504792387,4.89801736845987,0.746052412462379
"ANKLE1",-0.434824759973359,2.28056069635901,0.305015599174412
"ANKLE2",-0.0795210650654137,6.16116720444294,0.718520647269423
"ANKMY1",-1.27628252611416,0.766238552578327,0.0676722567651762
"ANKMY2",-0.197389761712745,3.70911652978585,0.459706529873181
"ANKRA2",-0.191674607003122,3.54360010574898,0.474557927469583
"ANKRD10",0.105770387471539,6.74441387072133,0.733997200259589
"ANKRD11",0.17173708893374,7.6976410403825,0.496157059211281
"ANKRD12",-0.558368032544297,6.44990468206421,0.167314478903458
"ANKRD13A",0.0024553487738541,7.41871250863966,0.998878235239317
"ANKRD13C",-0.306948120011607,3.66174737539847,0.437767575798952
"ANKRD13D",-0.739097582200275,0.406527188071813,0.433855871340729
"ANKRD16",-0.144584376028205,2.82887842255774,0.641410095443104
"ANKRD17",-0.19513236728085,6.62221429604214,0.340169638215006
"ANKRD2",0.156730298712259,0.880329560221959,0.875043500890323
"ANKRD22",1.96341691701848,1.16273587825118,0.138147852756021
